取引日,前日清算価格,始値,高値,安値,終値,当日清算価格,前日比,スワップポイント,取引数量,建玉数量
2017-09-19,111.58,111.58,111.895,111.2,111.62,111.62,0.04,51,"32,250","564,032"
2017-09-20,111.62,111.575,112.55,111.09,112.17,112.15,0.53,143,"36,195","563,565"
2017-09-21,112.15,112.325,112.73,112.12,112.47,112.49,0.34,47,"52,318","562,661"
2017-09-22,112.49,112.45,112.565,111.645,112.05,112.05,-0.44,54,"34,998","563,235"
2017-09-25,112.05,112.16,112.53,111.46,111.74,111.74,-0.31,60,"32,050","562,366"
2017-09-26,111.74,111.745,112.495,111.49,112.22,112.22,0.48,58,"24,512","563,084"
2017-09-27,112.22,112.265,113.265,112.22,112.81,112.81,0.59,302,"59,687","564,073"
2017-09-28,112.81,112.81,113.22,112.25,112.32,112.32,-0.49,60,"34,841","560,486"
2017-09-29,112.32,112.325,112.74,112.2,112.51,112.51,0.19,63,"24,016","560,140"
2017-10-02,112.51,112.68,113.07,112.525,112.735,112.735,0.225,57,"20,979","560,543"
2017-10-03,112.735,112.715,113.21,112.65,112.85,112.85,0.115,52,"27,958","561,286"
2017-10-04,112.85,112.905,112.95,112.31,112.73,112.73,-0.12,190,"27,521","560,588"
2017-10-05,112.73,112.805,112.93,112.4,112.84,112.84,0.11,50,"18,804","560,876"
2017-10-06,112.84,112.805,113.45,112.63,112.68,112.66,-0.18,,"52,470","566,544"
2017-10-09,112.66,112.535,112.76,112.32,112.71,112.71,0.05,53,"18,336","562,573"
2017-10-10,112.71,112.64,112.835,111.975,112.46,112.46,-0.25,54,"27,177","559,956"
2017-10-11,112.46,112.385,112.6,112.08,112.51,112.51,0.05,160,"17,157","559,773"
2017-10-12,112.51,112.515,112.535,112.125,112.305,112.305,-0.205,53,"22,169","558,683"
2017-10-13,112.305,112.295,112.3,111.675,111.865,111.865,-0.44,51,"42,810","556,550"
2017-10-16,111.865,111.91,112.305,111.64,112.195,112.195,0.33,44,"24,088","557,962"
2017-10-17,112.195,112.165,112.49,112.03,112.21,112.21,0.015,46,"21,061","558,590"
2017-10-18,112.21,112.205,113.055,112.135,112.92,112.92,0.71,129,"37,764","559,572"
2017-10-19,112.92,112.975,113.165,112.295,112.58,112.56,-0.36,52,"36,565","556,624"
2017-10-20,112.56,112.55,113.585,112.51,113.53,113.53,0.97,50,"58,240","560,557"
2017-10-23,113.53,113.95,114.115,113.23,113.425,113.425,-0.105,51,"59,615","556,389"
2017-10-24,113.425,113.5,114.04,113.235,113.93,113.93,0.505,47,"33,672","559,404"
2017-10-25,113.93,113.93,114.26,113.465,113.755,113.755,-0.175,138,"41,381","559,816"
2017-10-26,113.755,113.71,114.09,113.34,114.03,114.03,0.275,48,"29,323","560,263"
2017-10-27,114.03,114.03,114.47,113.65,113.665,113.685,-0.345,55,"37,956","559,888"
2017-10-30,113.685,113.775,113.845,113.02,113.17,113.17,-0.515,50,"26,292","555,057"
2017-10-31,113.17,113.185,113.75,112.945,113.63,113.63,0.46,183,"25,547","555,491"
2017-11-01,113.63,113.68,114.295,113.595,114.19,114.16,0.53,48,"42,465","559,260"
2017-11-02,114.16,114.135,114.225,113.54,114.085,114.085,-0.075,,"41,625","558,987"
2017-11-03,114.085,114.095,114.44,113.605,114.125,114.125,0.04,48,"32,687","561,121"
2017-11-06,114.125,114.155,114.75,113.685,113.73,113.73,-0.395,44,"60,427","557,354"
2017-11-07,113.73,113.78,114.35,113.7,114.015,113.985,0.255,45,"35,122","558,006"
2017-11-08,113.985,113.865,113.915,113.38,113.885,113.885,-0.1,133,"35,839","555,656"
2017-11-09,113.885,113.875,114.08,113.09,113.44,113.44,-0.445,46,"45,019","554,371"
2017-11-10,113.44,113.46,113.65,113.225,113.53,113.53,0.09,45,"20,761","555,444"
2017-11-13,113.53,113.55,113.715,113.235,113.645,113.625,0.095,44,"17,585","554,537"
2017-11-14,113.625,113.6,113.92,113.3,113.475,113.475,-0.15,45,"27,667","557,496"
2017-11-15,113.475,113.47,113.51,112.46,112.855,112.855,-0.62,131,"52,036","548,095"
2017-11-16,112.855,112.915,113.32,112.73,113.045,113.045,0.19,45,"23,020","549,326"
2017-11-17,113.045,113.125,113.155,111.93,112.1,112.1,-0.945,45,"50,722","545,473"
2017-11-20,112.1,112.135,112.73,111.88,112.645,112.645,0.545,87,"28,007","547,361"
2017-11-21,112.645,112.61,112.72,112.17,112.455,112.455,-0.19,133,"15,470","547,810"
2017-11-22,112.455,112.455,112.485,111.13,111.23,111.23,-1.225,,"37,975","542,400"
2017-11-23,111.23,111.3,111.39,111.055,111.24,111.24,0.01,45,"23,129","542,034"
2017-11-24,111.24,111.215,111.635,111.2,111.595,111.595,0.355,43,"19,048","542,570"
2017-11-27,111.595,111.555,111.7,110.825,111.095,111.095,-0.5,41,"27,683","539,221"
2017-11-28,111.095,111.09,111.655,110.925,111.445,111.445,0.35,50,"23,006","540,707"
2017-11-29,111.445,111.495,112.15,111.375,111.98,111.96,0.515,131,"29,226","541,005"
2017-11-30,111.96,112,112.64,111.725,112.54,112.54,0.58,45,"35,498","540,702"
2017-12-01,112.54,112.69,112.88,111.4,112.105,112.105,-0.435,44,"50,408","539,728"
2017-12-04,112.105,112.74,113.105,112.35,112.44,112.44,0.335,43,"32,489","542,019"
2017-12-05,112.44,112.49,112.87,112.37,112.59,112.59,0.15,43,"20,476","542,874"
2017-12-06,112.59,112.6,112.635,111.98,112.295,112.295,-0.295,125,"22,466","540,919"
2017-12-07,112.295,112.275,113.175,112.215,113.085,113.085,0.79,45,"23,125","543,849"
2017-12-08,113.085,113.105,113.6,113.01,113.505,113.505,0.42,47,"43,612","547,814"
2017-12-11,113.505,113.555,113.705,113.23,113.55,113.55,0.045,45,"18,120","547,432"
2017-12-12,113.55,113.53,113.76,113.36,113.565,113.565,0.015,51,"19,365","548,988"
2017-12-13,113.565,113.565,113.585,112.45,112.545,112.545,-1.02,158,"43,393","543,470"
2017-12-14,112.545,112.685,112.9,112.05,112.43,112.43,-0.115,56,"33,168","541,782"
2017-12-15,112.43,112.385,112.76,112.03,112.565,112.565,0.135,66,"25,071","543,057"
2017-12-18,112.565,112.74,112.835,112.29,112.57,112.545,-0.02,57,"17,027","541,684"
2017-12-19,112.545,112.58,113.08,112.5,112.9,112.9,0.355,57,"25,513","543,148"
2017-12-20,112.9,112.875,113.48,112.835,113.37,113.37,0.47,233,"23,756","545,231"
2017-12-21,113.37,113.385,113.625,113.2,113.335,113.335,-0.035,,"24,094","546,653"
2017-12-22,113.335,113.375,113.45,113.24,113.285,113.285,-0.05,75,"9,636","545,291"
2017-12-25,113.285,113.305,113.36,113.22,113.28,113.3,0.015,87,"2,945","545,384"
2017-12-26,113.3,113.31,113.37,113.12,113.215,113.215,-0.085,94,"9,317","543,738"
2017-12-27,113.215,113.215,113.4,113.145,113.36,113.36,0.145,"2,271","13,077","543,196"
2017-12-28,113.36,113.28,113.28,112.65,112.855,112.855,-0.505,83,"33,754","539,455"
2017-12-29,112.855,112.86,112.985,112.47,112.7,112.7,-0.155,,"20,450","537,737"
2018-01-02,112.7,112.61,112.795,112.04,112.3,112.3,-0.4,,"17,348","536,390"
2018-01-03,112.3,112.24,112.62,112.16,112.5,112.5,0.2,215,"12,399","535,642"
2018-01-04,112.5,112.565,112.875,112.475,112.725,112.725,0.225,57,"17,187","535,974"
2018-01-05,112.725,112.8,113.34,112.72,113.13,113.11,0.385,,"30,364","537,767"
2018-01-08,113.11,113.095,113.4,112.87,113.07,113.07,-0.04,56,"15,907","537,415"
2018-01-09,113.07,113.17,113.19,112.35,112.66,112.66,-0.41,59,"37,451","532,155"
2018-01-10,112.66,112.64,112.8,111.28,111.455,111.455,-1.205,234,"64,077","528,417"
2018-01-11,111.455,111.4,111.88,111.03,111.3,111.3,-0.155,,"40,784","527,576"
2018-01-12,111.3,111.245,111.705,110.9,111.025,111.025,-0.275,61,"41,576","526,661"
2018-01-15,111.025,111.03,111.2,110.325,110.505,110.505,-0.52,61,"56,750","522,405"
2018-01-16,110.505,110.535,111,110.23,110.48,110.48,-0.025,60,"29,917","520,882"
2018-01-17,110.48,110.45,111.345,110.18,111.325,111.325,0.845,183,"33,618","522,940"
2018-01-18,111.325,111.345,111.495,110.7,111.1,111.1,-0.225,61,"26,289","523,054"
2018-01-19,111.1,111.055,111.135,110.475,110.79,110.765,-0.335,61,"22,530","521,972"
2018-01-22,110.765,110.58,111.225,110.545,110.95,110.95,0.185,63,"20,256","523,791"
2018-01-23,110.95,110.92,111.195,110.24,110.315,110.29,-0.66,63,"36,246","520,261"
2018-01-24,110.29,110.27,110.345,108.95,109.25,109.25,-1.04,162,"83,218","533,868"
2018-01-25,109.25,109.205,109.705,108.485,109.41,109.41,0.16,52,"73,434","542,467"
2018-01-26,109.41,109.645,109.78,108.27,108.71,108.71,-0.7,57,"67,631","549,032"
2018-01-29,108.71,108.73,109.215,108.495,108.96,108.96,0.25,61,"36,081","545,037"
2018-01-30,108.96,109,109.215,108.4,108.795,108.795,-0.165,62,"30,106","549,467"
2018-01-31,108.795,108.8,109.45,108.59,109.21,109.21,0.415,176,"29,223","547,101"
2018-02-01,109.21,109.215,109.765,109.1,109.38,109.405,0.195,57,"28,315","546,243"
2018-02-02,109.405,109.475,110.475,109.27,110.125,110.125,0.72,62,"48,924","532,137"
2018-02-05,110.125,110.24,110.3,108.98,109.165,109.165,-0.96,59,"38,464","533,386"
2018-02-06,109.165,109.155,109.66,108.445,109.61,109.61,0.445,57,"61,826","536,017"
2018-02-07,109.61,109.62,109.72,108.91,109.29,109.29,-0.32,217,"31,912","536,417"
2018-02-08,109.29,109.38,109.8,108.58,108.745,108.745,-0.545,55,"42,460","539,877"
2018-02-09,108.745,108.8,109.31,108.035,108.73,108.79,0.045,,"56,502","549,380"
2018-02-12,108.79,108.87,108.9,108.435,108.665,108.665,-0.125,57,"20,802","549,117"
2018-02-13,108.665,108.72,108.79,107.4,107.82,107.82,-0.845,56,"75,851","573,031"
2018-02-14,107.82,107.83,107.905,106.71,107.035,107.035,-0.785,208,"86,613","578,643"
2018-02-15,107.035,106.985,106.995,106.02,106.13,106.13,-0.905,,"69,131","584,380"
2018-02-16,106.13,106.17,106.415,105.54,106.345,106.29,0.16,51,"71,665","589,087"
2018-02-19,106.29,106.365,106.74,106.08,106.57,106.6,0.31,47,"22,952","589,140"
2018-02-20,106.6,106.62,107.385,106.59,107.34,107.34,0.74,49,"35,547","584,975"
2018-02-21,107.34,107.325,107.92,107.27,107.78,107.75,0.41,148,"38,928","580,842"
2018-02-22,107.75,107.76,107.78,106.585,106.78,106.78,-0.97,52,"43,407","586,428"
2018-02-23,106.78,106.78,107.15,106.5,106.905,106.905,0.125,52,"27,178","587,673"
2018-02-26,106.905,107.065,107.155,106.37,106.98,106.96,0.055,65,"32,455","593,312"
2018-02-27,106.96,107.01,107.69,106.78,107.38,107.38,0.42,54,"33,660","585,919"
2018-02-28,107.38,107.37,107.53,106.55,106.72,106.7,-0.68,156,"29,957","590,863"
2018-03-01,106.7,106.695,107.22,106.15,106.26,106.26,-0.44,49,"33,203","595,346"
2018-03-02,106.26,106.11,106.31,105.235,105.7,105.725,-0.535,47,"74,735","609,461"
2018-03-05,105.725,105.64,106.25,105.34,106.22,106.22,0.495,47,"32,243","608,027"
2018-03-06,106.22,106.21,106.465,105.84,106.145,106.145,-0.075,48,"33,061","603,488"
2018-03-07,106.145,105.625,106.215,105.45,106.065,106.065,-0.08,141,"40,538","605,308"
2018-03-08,106.065,106.1,106.33,105.88,106.195,106.175,0.11,47,"19,457","601,514"
2018-03-09,106.175,106.305,107.06,106.25,106.825,106.825,0.65,50,"41,286","591,462"
2018-03-12,106.825,106.835,106.985,106.3,106.405,106.405,-0.42,49,"25,534","592,603"
2018-03-13,106.405,106.455,107.3,106.24,106.57,106.57,0.165,48,"36,030","588,923"
2018-03-14,106.57,106.485,106.76,106.065,106.315,106.315,-0.255,141,"33,909","601,585"
2018-03-15,106.315,106.305,106.425,105.77,106.365,106.345,0.03,48,"43,255","613,515"
2018-03-16,106.345,106.345,106.37,105.59,106.045,106.045,-0.3,90,"38,733","628,653"
2018-03-19,106.045,106.005,106.32,105.66,106.055,106.055,0.01,53,"41,355","608,419"
2018-03-20,106.055,106.01,106.62,105.925,106.55,106.55,0.495,,"30,470","600,287"
2018-03-21,106.55,106.51,106.65,105.87,106.045,106.045,-0.505,160,"25,104","602,007"
2018-03-22,106.045,106.08,106.1,105.25,105.295,105.295,-0.75,50,"54,374","609,365"
2018-03-23,105.295,105.34,105.34,104.63,104.815,104.815,-0.48,50,"77,664","614,957"
2018-03-26,104.815,104.755,105.485,104.695,105.385,105.385,0.57,51,"29,260","613,526"
2018-03-27,105.385,105.475,105.915,105.325,105.34,105.34,-0.045,50,"27,401","612,864"
2018-03-28,105.34,105.39,107.025,105.35,106.845,106.845,1.505,177,"54,708","600,141"
2018-03-29,106.845,106.775,106.95,106.25,106.435,106.435,-0.41,70,"33,830","598,301"
2018-03-30,106.435,106.5,106.555,106.115,106.27,106.27,-0.165,50,"15,724","600,443"
2018-04-02,106.27,106.385,106.465,105.65,105.895,105.895,-0.375,52,"25,267","605,481"
2018-04-03,105.895,105.865,106.67,105.68,106.59,106.61,0.715,63,"28,936","604,467"
2018-04-04,106.61,106.645,106.865,105.98,106.795,106.795,0.185,199,"27,804","602,814"
2018-04-05,106.795,106.75,107.5,106.7,107.37,107.37,0.575,64,"63,573","581,407"
2018-04-06,107.37,107.41,107.475,106.76,106.855,106.885,-0.485,66,"34,171","583,743"
2018-04-09,106.885,106.985,107.22,106.6,106.77,106.77,-0.115,67,"17,446","584,280"
2018-04-10,106.77,106.79,107.41,106.605,107.185,107.205,0.435,60,"20,998","580,794"
2018-04-11,107.205,107.185,107.235,106.635,106.805,106.805,-0.4,175,"14,840","583,077"
2018-04-12,106.805,106.83,107.435,106.69,107.34,107.34,0.535,60,"20,822","578,634"
2018-04-13,107.34,107.285,107.79,107.195,107.39,107.37,0.03,61,"30,711","573,223"
2018-04-16,107.37,107.54,107.615,107.02,107.14,107.14,-0.23,58,"20,644","576,948"
2018-04-17,107.14,107.125,107.215,106.87,107.025,107.025,-0.115,58,"13,818","580,051"
2018-04-18,107.025,107.03,107.4,106.995,107.235,107.235,0.21,175,"13,478","580,010"
2018-04-19,107.235,107.24,107.53,107.17,107.34,107.34,0.105,57,"20,281","578,529"
2018-04-20,107.34,107.37,107.87,107.37,107.63,107.63,0.29,62,"30,423","565,460"
2018-04-23,107.63,107.73,108.765,107.69,108.68,108.68,1.05,64,"49,184","549,022"
2018-04-24,108.68,108.73,109.205,108.535,108.83,108.83,0.15,56,"44,246","542,427"
2018-04-25,108.83,108.83,109.475,108.775,109.44,109.44,0.61,248,"63,573","534,079"
2018-04-26,109.44,109.4,109.475,109.05,109.29,109.29,-0.15,64,"28,346","534,931"
2018-04-27,109.29,109.335,109.55,108.955,109.07,109.07,-0.22,,"23,375","536,796"
2018-04-30,109.07,109.13,109.465,109.025,109.335,109.315,0.245,340,"14,587","535,371"
2018-05-01,109.315,109.285,109.9,109.225,109.87,109.87,0.555,79,"32,518","531,852"
2018-05-02,109.87,109.87,110.05,109.58,109.875,109.875,0.005,,"27,123","531,180"
2018-05-03,109.875,109.85,109.895,108.915,109.2,109.2,-0.675,,"32,959","530,560"
2018-05-04,109.2,109.2,109.28,108.63,109.11,109.11,-0.09,68,"21,205","532,489"
2018-05-07,109.11,109.085,109.4,108.745,109.1,109.1,-0.01,64,"22,329","531,840"
2018-05-08,109.1,109.11,109.36,108.82,109.15,109.15,0.05,62,"16,410","533,159"
2018-05-09,109.15,109.085,109.835,108.99,109.74,109.74,0.59,198,"37,857","530,456"
2018-05-10,109.74,109.71,110.025,109.29,109.41,109.41,-0.33,68,"40,189","525,574"
2018-05-11,109.41,109.41,109.58,109.145,109.32,109.32,-0.09,68,"15,913","522,145"
2018-05-14,109.32,109.4,109.685,109.2,109.67,109.645,0.325,67,"12,131","522,459"
2018-05-15,109.645,109.705,110.465,109.65,110.385,110.385,0.74,67,"53,660","526,882"
2018-05-16,110.385,110.35,110.4,110.025,110.385,110.385,,196,"29,165","525,357"
2018-05-17,110.385,110.295,110.865,110.08,110.775,110.775,0.39,67,"46,907","529,422"
2018-05-18,110.775,110.765,111.09,110.6,110.74,110.74,-0.035,68,"40,967","528,078"
2018-05-21,110.74,110.87,111.405,110.81,111.045,111.045,0.305,71,"43,737","528,693"
2018-05-22,111.045,111.01,111.2,110.79,110.885,110.885,-0.16,68,"14,509","528,227"
2018-05-23,110.885,110.92,110.925,109.545,110.11,110.11,-0.775,258,"47,835","521,982"
2018-05-24,110.11,109.97,110.06,108.94,109.24,109.26,-0.85,,"35,008","522,015"
2018-05-25,109.26,109.24,109.76,109.12,109.45,109.45,0.19,71,"25,663","521,774"
2018-05-28,109.45,109.755,109.76,109.235,109.4,109.4,-0.05,68,"18,978","520,494"
2018-05-29,109.4,109.4,109.485,108.1,108.695,108.695,-0.705,68,"45,352","519,624"
2018-05-30,108.695,108.615,109.085,108.34,108.91,108.91,0.215,182,"24,589","518,648"
2018-05-31,108.91,108.905,109.01,108.37,108.84,108.84,-0.07,65,"23,607","518,424"
2018-06-01,108.84,108.78,109.75,108.72,109.595,109.595,0.755,65,"27,916","520,354"
2018-06-04,109.595,109.55,109.87,109.36,109.83,109.83,0.235,62,"27,856","520,429"
2018-06-05,109.83,109.825,110.02,109.475,109.8,109.8,-0.03,63,"24,135","519,412"
2018-06-06,109.8,109.8,110.28,109.79,110.18,110.205,0.405,187,"22,785","520,753"
2018-06-07,110.205,110.175,110.23,109.48,109.71,109.71,-0.495,65,"21,979","520,267"
2018-06-08,109.71,109.71,109.865,109.185,109.44,109.44,-0.27,71,"20,583","519,552"
2018-06-11,109.44,109.46,110.125,109.36,110.05,110.05,0.61,72,"18,065","521,020"
2018-06-12,110.05,110.065,110.51,110.02,110.385,110.385,0.335,70,"30,958","522,715"
2018-06-13,110.385,110.4,110.86,110.26,110.37,110.37,-0.015,210,"44,989","529,126"
2018-06-14,110.37,110.3,110.7,109.91,110.64,110.64,0.27,73,"28,380","532,167"
2018-06-15,110.64,110.695,110.915,110.38,110.59,110.59,-0.05,78,"43,475","533,228"
2018-06-18,110.59,110.645,110.675,110.3,110.56,110.56,-0.03,75,"16,288","528,664"
2018-06-19,110.56,110.53,110.58,109.54,110.07,110.07,-0.49,72,"35,384","523,401"
2018-06-20,110.07,110.075,110.465,109.845,110.345,110.345,0.275,205,"17,507","524,497"
2018-06-21,110.345,110.375,110.77,109.83,109.985,109.985,-0.36,72,"38,189","525,527"
2018-06-22,109.985,109.895,110.23,109.79,109.98,109.98,-0.005,76,"15,325","525,104"
2018-06-25,109.98,109.92,110.05,109.36,109.775,109.75,-0.23,72,"30,731","522,286"
2018-06-26,109.75,109.725,110.205,109.355,110.035,110.035,0.285,74,"18,967","523,463"
2018-06-27,110.035,110,110.5,109.69,110.29,110.29,0.255,278,"33,312","524,918"
2018-06-28,110.29,110.235,110.645,109.95,110.505,110.505,0.215,89,"27,724","525,712"
2018-06-29,110.505,110.475,110.955,110.37,110.71,110.71,0.205,148,"41,456","533,971"
2018-07-02,110.71,110.69,111.075,110.59,110.86,110.86,0.15,,"29,501","530,923"
2018-07-03,110.86,110.845,111.15,110.5,110.6,110.6,-0.26,73,"32,568","533,854"
2018-07-04,110.6,110.645,110.645,110.275,110.51,110.51,-0.09,211,"17,291","532,585"
2018-07-05,110.51,110.52,110.745,110.275,110.65,110.67,0.16,75,"18,423","527,360"
2018-07-06,110.67,110.66,110.8,110.37,110.415,110.435,-0.235,75,"22,819","534,872"
2018-07-09,110.435,110.44,110.92,110.345,110.835,110.835,0.4,77,"14,798","535,521"
2018-07-10,110.835,110.83,111.365,110.82,111.1,111.1,0.265,74,"42,259","549,803"
2018-07-11,111.1,110.995,112.19,110.75,112.015,112.015,0.915,269,"63,617","555,781"
2018-07-12,112.015,111.955,112.64,111.9,112.53,112.53,0.515,72,"59,895","562,531"
2018-07-13,112.53,112.515,112.81,112.26,112.315,112.315,-0.215,,"38,270","562,622"
2018-07-16,112.315,112.4,112.58,112.215,112.26,112.28,-0.035,73,"15,536","563,540"
2018-07-17,112.28,112.295,112.94,112.22,112.85,112.85,0.57,73,"26,846","566,959"
2018-07-18,112.85,112.915,113.15,112.695,112.845,112.845,-0.005,216,"45,281","568,838"
2018-07-19,112.845,112.825,113.18,112.045,112.46,112.46,-0.385,73,"43,350","567,903"
2018-07-20,112.46,112.44,112.635,111.39,111.495,111.495,-0.965,74,"52,563","561,270"
2018-07-23,111.495,111.505,111.56,110.74,111.345,111.345,-0.15,71,"43,445","559,190"
2018-07-24,111.345,111.315,111.53,110.95,111.185,111.185,-0.16,72,"32,029","543,842"
2018-07-25,111.185,111.2,111.4,110.65,110.96,110.96,-0.225,207,"59,433","535,678"
2018-07-26,110.96,110.985,111.26,110.59,111.2,111.23,0.27,72,"59,921","530,434"
2018-07-27,111.23,111.26,111.27,110.785,110.98,111,-0.23,77,"41,046","534,604"
2018-07-30,111,110.985,111.17,110.885,111.06,111.06,0.06,75,"12,676","535,200"
2018-07-31,111.06,111.055,111.965,110.725,111.84,111.84,0.78,74,"64,858","545,299"
2018-08-01,111.84,111.815,112.16,111.4,111.745,111.745,-0.095,209,"38,073","546,687"
2018-08-02,111.745,111.73,111.74,111.3,111.64,111.64,-0.105,73,"21,379","544,586"
2018-08-03,111.64,111.625,111.9,111.1,111.24,111.24,-0.4,73,"26,991","545,894"
2018-08-06,111.24,111.24,111.535,111.16,111.395,111.395,0.155,73,"16,728","550,207"
2018-08-07,111.395,111.385,111.495,110.99,111.39,111.39,-0.005,73,"26,710","543,840"
2018-08-08,111.39,111.4,111.45,110.825,110.935,110.935,-0.455,208,"23,267","543,266"
2018-08-09,110.935,110.94,111.195,110.7,111.085,111.085,0.15,73,"14,339","543,674"
2018-08-10,111.085,111.09,111.185,110.5,110.835,110.81,-0.275,76,"37,048","537,885"
2018-08-13,110.81,110.61,110.945,110.095,110.685,110.72,-0.09,74,"35,626","531,340"
2018-08-14,110.72,110.78,111.325,110.575,111.165,111.145,0.425,70,"36,318","535,352"
2018-08-15,111.145,111.235,111.445,110.42,110.735,110.735,-0.41,209,"27,012","527,059"
2018-08-16,110.735,110.725,111.125,110.455,110.88,110.88,0.145,73,"17,676","529,057"
2018-08-17,110.88,110.955,111.065,110.3,110.6,110.62,-0.26,74,"20,752","523,504"
2018-08-20,110.62,110.545,110.7,110.005,110.07,110.07,-0.55,74,"19,172","522,906"
2018-08-21,110.07,110.065,110.555,109.76,110.215,110.215,0.145,71,"31,728","522,159"
2018-08-22,110.215,110.185,110.615,110.02,110.525,110.545,0.33,203,"14,311","522,463"
2018-08-23,110.545,110.535,111.32,110.51,111.26,111.285,0.74,70,"38,782","539,145"
2018-08-24,111.285,111.31,111.5,111.095,111.19,111.19,-0.095,69,"23,054","541,705"
2018-08-27,111.19,111.245,111.36,110.925,111.07,111.07,-0.12,71,"12,650","539,180"
2018-08-28,111.07,111.07,111.37,110.945,111.195,111.195,0.125,69,"18,724","533,963"
2018-08-29,111.195,111.185,111.83,111.12,111.675,111.675,0.48,279,"39,620","554,461"
2018-08-30,111.675,111.755,111.775,110.94,111.055,111.055,-0.62,,"23,496","549,595"
2018-08-31,111.055,111.04,111.135,110.67,111.085,111.085,0.03,72,"32,275","541,180"
2018-09-03,111.085,111.11,111.2,110.845,111.1,111.1,0.015,73,"9,481","541,059"
